committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,5000.0,2025-10-22 00:00:00,M2 Placement Llc,Denver,CO,80231,Consultant & Professional Services,"Consulting And Strategy, Data And List Purchase, Website Development"
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION INDEPENDENT EXPENDITURE COMMITTEE (CLCS ACTION IEC),Independent Expenditure Committee,16426.5,2025-10-22 00:00:00,40 North Advocacy Llc,Fort Washington,PA,19034,Consultant & Professional Services,Direct Mail Services
NEIGHBORS FOR A BETTER COLORADO,527 Political Organization,35000.0,2025-10-22 00:00:00,Neighbors For A Better Colorado,Denver,CO,80205,Contributions,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,24611.76,2025-10-22 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,33733.3,2025-10-22 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,29884.6,2025-10-22 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,32888.6,2025-10-22 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
CLCS ACTION 527,527 Political Organization,2500.0,2025-10-23 00:00:00,Committee To Elect Caron4Change,Denver,CO,80230,Contributions,Contribution
CLCS ACTION 527,527 Political Organization,2500.0,2025-10-23 00:00:00,Alex Maga—A 4 Dps,Redacted By Sos,CO,99999,Contributions,Contribution
CLCS ACTION 527,527 Political Organization,2500.0,2025-10-23 00:00:00,Ousman 4 Aps,Aurora,CO,80122,Contributions,Contribution
CLCS ACTION 527,527 Political Organization,2500.0,2025-10-23 00:00:00,Tramaine Duncan For School Board,Aurora,CO,80010,Contributions,Contribution
CLCS ACTION 527,527 Political Organization,2500.0,2025-10-23 00:00:00,Elect Susan Payne,Colorado Springs,CO,80919,Contributions,Contribution
CLCS ACTION 527,527 Political Organization,500.0,2025-10-23 00:00:00,Leona Pacheco For Adams 14 Kids,Commerce City,CO,80022,Contributions,Contribution
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,7511.0,2025-10-23 00:00:00,Axiom Strategies,Kansas City,MO,64112,Advertising,Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,25000.0,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Canvassing And Literature Distribution
HOUSING FOR COLORADO,Independent Expenditure Committee,1794.46,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,2154.66,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,2975.57,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,2975.57,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,1906.85,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,1091.63,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,3192.13,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,3192.13,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Direct Mail
HOUSING FOR COLORADO,Independent Expenditure Committee,-3000.0,2025-10-23 00:00:00,Saratoga Strategies,Denver,CO,80204,Returned Expenditure,Correction To Reflect The Actual Amount Of The Expendiure
STUDENTS DESERVE BETTER,Independent Expenditure Committee,29845.6,2025-10-23 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,28800.3,2025-10-23 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,40799.48,2025-10-23 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,24611.76,2025-10-23 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,18959.84,2025-10-23 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,6527.64,2025-10-23 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,167.39,2025-10-23 00:00:00,Staples,Glendale,CO,80246,Office Equipment & Supplies,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,16500.0,2025-10-24 00:00:00,Brightstar Strategies,Bayfield,CO,81122,Consultant & Professional Services,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,5500.0,2025-10-24 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,3980.04,2025-10-27 00:00:00,Gc Harmony Inc,Ponte Vedra Beach,FL,32082,Advertising,Municipal Independent Expenditure - Direct Mail Opposing Renee Chacon And Kristi Douglas For Commerce City Council
COLORADO FAMILIES FOR GREAT SCHOOLS,Independent Expenditure Committee,10000.0,2025-10-27 00:00:00,Go Big Media,Washington,DC,20027,Advertising,Digital Advertising
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION INDEPENDENT EXPENDITURE COMMITTEE (CLCS ACTION IEC),Independent Expenditure Committee,14978.95,2025-10-27 00:00:00,40 North Advocacy Llc,Fort Washington,PA,19034,Consultant & Professional Services,Direct Mail Services
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,17000.0,2025-10-28 00:00:00,Compete Digital,Portland,OR,97224,Consultant & Professional Services,Digital
HOUSING FOR COLORADO,Independent Expenditure Committee,1035.87,2025-10-28 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Steve Sunbreg For Aurora City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,692.21,2025-10-28 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Marsha Berzins For Aurora City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,1000.64,2025-10-28 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Todd Cohen For Broomfield City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,928.46,2025-10-28 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Sean Mckenzie For Broomfield City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,1226.72,2025-10-28 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Candidate Independent Expenditure Digital Advertising Supporting Sean Mckenzie For Broomfield City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,1955.67,2025-10-28 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Candidate Independent Expenditure Digital Advertising Supportingguyleen Castriotta For Broomfield Mayor
HOUSING FOR COLORADO,Independent Expenditure Committee,1291.9,2025-10-28 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Candidate Independent Expenditure Digital Advertising Supporting Todd Cohen For Broomfield City Council
OUR DEMOCRACY FUND,Independent Expenditure Committee,8.0,2025-10-28 00:00:00,Firstbank,Highlands Ranch,CO,80129,Bank Fees,Bank Fee For Business Debit Cards
FOUNDERS PAC,Independent Expenditure Committee,25.0,2025-10-29 00:00:00,Squar Space,New York,NY,10014,Advertising,Web Hosting
HOUSING FOR COLORADO,Independent Expenditure Committee,7500.0,2025-10-29 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Candidate Independent Expenditure - Canvassing And Literature Distribution
HOUSING FOR COLORADO,Independent Expenditure Committee,529.23,2025-10-29 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Eric Montoya For Thornton City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,814.61,2025-10-29 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Sam Nizam For Thornton City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,717.5,2025-10-29 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Jason Anaya-Lebeboer For Thornton City Council
HOUSING FOR COLORADO,Independent Expenditure Committee,1882.63,2025-10-29 00:00:00,American Pulse Llc,Alexandria,VA,22314,Advertising,Municipal Candidate Independent Expenditure - Text Messaging Supporting Guyleen Castriotta For Broomfield Mayor
STUDENTS DESERVE BETTER,Independent Expenditure Committee,11700.0,2025-10-29 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,2100.0,2025-10-30 00:00:00,Strategic Partners And Media Llc,Annapolis,MD,21440,Advertising,Municipal Independent Expenditure -  Text Messaging Supporting Dave Demott For Mayor Of Westminster
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,8000.0,2025-10-30 00:00:00,M2 Placement Llc,Denver,CO,80231,Advertising,Municipal Independent Expenditure - Text Messaging And Digital Advertising Supporting Joanna Sandoval For Commerce City Council
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,24250.0,2025-10-30 00:00:00,M2 Placement Llc,Denver,CO,80231,Advertising,Municipal Independent Expenditure - Text Messaging And Digital Advertising Supporting Stefanie Trujillo For Commerce City Council
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,24250.0,2025-10-30 00:00:00,M2 Placement Llc,Denver,CO,80231,Advertising,Municipal Independent Expenditure - Text Messaging And Digital Advertising Supporting Lori Young For Commerce City Council
COLORADANS FOR PROPERTY RIGHTS,Independent Expenditure Committee,6000.0,2025-10-30 00:00:00,M2 Placement Llc,Denver,CO,80231,Advertising,Municipal Independent Expenditure - Text Messaging And Digital Advertising Supporting Jose Guardiola For Commerce City Council
COLORADO LABOR ACTION,Independent Expenditure Committee,319.99,2025-10-30 00:00:00,United Airlines,Chicago,IL,60606,Travel & Lodging,
NEIGHBORS FOR A BETTER COLORADO,527 Political Organization,5000.0,2025-10-30 00:00:00,Neighbors For A Better Colorado,Denver,CO,80205,Contributions,
STOP ANTISEMITISM COLORADO ACTION FUND,527 Political Organization,2.0,2025-10-30 00:00:00,,,,,Bank Fees,
CLCS ACTION 527,527 Political Organization,2500.0,2025-10-31 00:00:00,Mariana 4 Dps,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,4.0,2025-10-31 00:00:00,1St Bank,Brighton,CO,80601,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,19.0,2025-10-31 00:00:00,,,,,Bank Fees,
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,52.0,2025-10-31 00:00:00,1St Bank,Denver,CO,80206,Bank Fees,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,180.0,2025-10-31 00:00:00,1St Bank,Denver,CO,80206,Bank Fees,
COLORADO FAMILIES FOR GREAT SCHOOLS,Independent Expenditure Committee,3260.76,2025-11-01 00:00:00,Go Big Media,Washington,DC,20027,Advertising,Text Messaging
COLORADO FAMILIES FOR GREAT SCHOOLS,Independent Expenditure Committee,646.14,2025-11-01 00:00:00,Go Big Media,Washington,DC,20027,Advertising,Text Messages
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION INDEPENDENT EXPENDITURE COMMITTEE (CLCS ACTION IEC),Independent Expenditure Committee,1584.48,2025-11-01 00:00:00,40 North Advocacy Llc,Fort Washington,PA,19034,Consultant & Professional Services,Text Messaging Services
COLORADO LABOR ACTION,Independent Expenditure Committee,1500.0,2025-11-02 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
CLCS ACTION 527,527 Political Organization,2500.0,2025-11-03 00:00:00,Anne Keke For Kids,Aurora,CO,80017,Contributions,Contribution
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,1500.0,2025-11-03 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,1500.0,2025-11-03 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
PROGRESSIVE VOTERS GUIDE BALLOT INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,6356.4,2024-11-04 00:00:00,Google,Mountain View,CA,94043,Advertising,Google Ad Words Supporting Progressive Candidates And Opposing Conservative Candidates.
PROGRESSIVE VOTERS GUIDE BALLOT INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,-6356.4,2024-11-04 00:00:00,Google,Mountain View,CA,94043,Advertising,Offset Due To Deletion Of Filed Item - Google Ad Words Supporting Progressive Candidates And Opposing Conservative Candidates.
COLORADO LABOR ACTION,Independent Expenditure Committee,118.5,2025-11-04 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
CLCS ACTION 527,527 Political Organization,2500.0,2025-11-06 00:00:00,Jackson 4 Dps,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO LABOR ACTION,Independent Expenditure Committee,1125.0,2025-11-13 00:00:00,Tierney Lawrence Stiles,Denver,CO,80203,Consultant & Professional Services,
COLORADO LABOR ACTION,Independent Expenditure Committee,43.98,2025-11-14 00:00:00,Savina'S,Denver,CO,80202,"Food, Beverages and Meals",
COLORADO LABOR ACTION,Independent Expenditure Committee,6.6,2025-11-17 00:00:00,,,,,"Food, Beverages and Meals",
COLORADO LABOR ACTION,Independent Expenditure Committee,80.0,2025-11-17 00:00:00,United Airlines,Chicago,IL,60606,Travel & Lodging,
COLORADO LABOR ACTION,Independent Expenditure Committee,24.25,2025-11-17 00:00:00,Leah'S Kitchen,Kenner,LA,70062,"Food, Beverages and Meals",
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,2073.58,2025-11-18 00:00:00,Colorado Parent Advocacy,Aurora,CO,80016,Other,Close Out Account To Cpan(Parent Company)
FOUNDERS PAC,Independent Expenditure Committee,2.0,2025-11-18 00:00:00,First Bank,Lakewood,CO,80215,Bank Fees,Bank Fee
COLORADO LABOR ACTION,Independent Expenditure Committee,4.0,2025-11-28 00:00:00,,,,,Bank Fees,
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,37.0,2025-11-28 00:00:00,1St Bank,Denver,CO,80206,Bank Fees,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,15.0,2025-11-28 00:00:00,,,,,Bank Fees,
STOP ANTISEMITISM COLORADO ACTION FUND,527 Political Organization,2.0,2025-11-30 00:00:00,,,,,Bank Fees,
FOUNDERS PAC,Independent Expenditure Committee,25.0,2025-12-01 00:00:00,Squar Space,New York,NY,10014,Advertising,Web Hosting
HOUSING FOR COLORADO,Independent Expenditure Committee,-3000.0,2025-12-01 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Returned Expenditure,Adjustment Of Actual Amount Of Expense
THORNTON SAFETY FIRST,Independent Expenditure Committee,9884.84,2025-12-01 00:00:00,Thornton Professional Firefighters,Eastlake,CO,80602,Other,Returned Donation
ALL TOGETHER COLORADO,Independent Expenditure Committee,7500.0,2024-12-06 00:00:00,Ascend Digital Strategies,Washington,DC,20001,Consultant & Professional Services,
LET COLORADO VOTE ACTION,Independent Expenditure Committee,1689.5,2024-12-06 00:00:00,West Group,Denver,CO,80111,Consultant & Professional Services,Legal And Professional Services
OUR DEMOCRACY FUND,Independent Expenditure Committee,10.0,2024-12-06 00:00:00,Firstbank,Highlands Ranch,CO,80129,Bank Fees,Banking Fee To Firstbank
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,780.0,2024-12-09 00:00:00,Ringside Consulting Llc,Denver,CO,80212,Consultant & Professional Services,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,2.0,2024-12-09 00:00:00,Firstbank,Castle Rock,CO,80104,Bank Fees,Fees For Firstbank Credit/Debit Card
FIGHTING FOR A STRONGER COLORADO,Independent Expenditure Committee,800.0,2024-12-09 00:00:00,Rita Kay Gilbert,Lakewood,CO,80227,Consultant & Professional Services,Accounting Services
NEW DAY COLORADO FUND,527 Political Organization,4179.59,2024-12-09 00:00:00,Peak Beverage,Denver,CO,80210,Other,Event
NEW DAY COLORADO FUND,527 Political Organization,194.0,2024-12-09 00:00:00,Cutter Consulting Llc,Alexandria,VA,22303,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,47.16,2024-12-09 00:00:00,Mailchimp,Atlanta,GA,30308,Advertising,Email Communications
BALANCING THE ROCKIES,Independent Expenditure Committee,120.0,2024-12-10 00:00:00,Lh Creative Consulting,Johnstown,CO,80534,Consultant & Professional Services,Digital Advertising
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,2500.0,2024-12-10 00:00:00,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,2500.0,2024-12-10 00:00:00,Colorado Way Forward,Denver,CO,80206,Contributions,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,2500.0,2024-12-10 00:00:00,All Together Colorado,Denver,CO,80206,Contributions,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,2500.0,2024-12-10 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,73.89,2024-12-10 00:00:00,,,,,Bank Fees,Dec Bank Fee
COLORADO WORKING FAMILIES PARTY INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,0.4,2024-12-10 00:00:00,Act Blue,Somerville,MA,02144,Bank Fees,
